LOCATION_ID_BSA,LOCATION_NAME,Lat_GDA94,Long_GDA04,SURVEY_DATE,Time_HHMMSS,Depth_m,Data qualifier for Chlorophyll-a (ug/L),Chlorophyll-a (ug/L),Data qualifier for Secchi depth (metres),Secchi depth (metres),Data qualifier for Ammonia as N (mg/L),Ammonia as N (mg/L),Data qualifier for Nitrogen Oxides as N (mg/L),Nitrogen Oxides as N (mg/L),Data qualifier for Total Nitrogen as N (mg/L),Total Nitrogen as N (mg/L),Data qualifier for Organic Nitrogen as N (mg/L),Organic Nitrogen as N (mg/L),Data qualifier for Dissolved Oxygen concentration (mg/L),Dissolved Oxygen concentration (mg/L),Data qualifier for Dissolved Oxygen % saturation (%),Dissolved Oxygen % saturation (%),Data qualifier for pH (Unit),pH (Unit),Data qualifier for Filterable Reactive Phosphorus as P (mg/L),Filterable Reactive Phosphorus as P (mg/L),Data qualifier for Total Phosphorus as P (mg/L),Total Phosphorus as P (mg/L),Data qualifier for Salinity (PSU),Salinity (PSU),Data qualifier for Specific Conductance at 25 deg C (mS/cm),Specific Conductance at 25 deg C (mS/cm),Data qualifier for Temperature (deg C),Temperature (deg C),Data qualifier for Turbidity (NTU),Turbidity (NTU)
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,0.2,,,,1.6,,,,,,,,,,7.1,,90.4,,7.87,,,,,,35.8,,54.1,,16.27,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113400,0.2,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,2,,,,,,,,,,,,,,7.2,,90.8,,7.88,,,,,,35.9,,54.3,,16.24,,2
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,4,,,,,,,,,,,,,,7.1,,90.6,,7.89,,,,,,36,,54.4,,16.24,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,6,,,,,,,,,,,,,,7.3,,92.4,,7.89,,,,,,36,,54.4,,16.23,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,8,,,,,,,,,,,,,,7,,89,,7.9,,,,,,36.2,,54.6,,16.1,,7
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/07/1996,113100,9,,,,,,,,,,,,,,7,,89.1,,7.9,,,,,,36.2,,54.6,,16.08,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,0.2,,1.9,,1,,,,,,,,,,7.3,,96.2,,8.23,,,,,,35,,53.1,,18.4,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,10,,,,,,,,,,,,,,7.4,,96.7,,8.19,,,,,,35.4,,53.6,,18.3,,12
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,2,,,,,,,,,,,,,,7.4,,96.8,,8.22,,,,,,35.2,,53.3,,18.4,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,4,,,,,,,,,,,,,,7.4,,97,,8.21,,,,,,35.2,,53.3,,18.3,,5
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,6,,,,,,,,,,,,,,7.4,,97.3,,8.2,,,,,,35,,53,,18.3,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/08/1996,100500,8,,,,,,,,,,,,,,7.4,,97,,8.2,,,,,,35.4,,53.5,,18.3,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,0.2,,,,0.75,,,,,,,,,,6.6,,92.1,,8.34,,,,,,36,,54.3,,21.8,,17
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,101000,0.2,,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,10,,,,,,,,,,,,,,6.4,,90.3,,8.49,,,,,,35.9,,54.2,,21.8,,24
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,2,,,,,,,,,,,,,,6.5,,91.4,,8.39,,,,,,35.9,,54.2,,21.8,,20
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,4,,,,,,,,,,,,,,6.5,,90.7,,8.42,,,,,,35.9,,54.2,,21.8,,20
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,6,,,,,,,,,,,,,,6.4,,90.3,,8.46,,,,,,35.9,,54.2,,21.8,,17
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,26/09/1996,100900,8,,,,,,,,,,,,,,6.4,,90.3,,8.47,,,,,,35.9,,54.2,,21.8,,18
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,22/10/1996,92900,0.2,,3.8,,1,,,,,,,,,,7,,99.1,,8.19,,,,,,32.4,,49.5,,23.8,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,22/10/1996,92900,2,,,,,,,,,,,,,,6.9,,98.2,,8.2,,,,,,32.5,,49.7,,23.8,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,22/10/1996,92900,4,,,,,,,,,,,,,,6.9,,98.5,,8.2,,,,,,32.6,,49.8,,23.8,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,22/10/1996,92900,6,,,,,,,,,,,,,,6.8,,97.1,,8.2,,,,,,32.8,,50.1,,23.7,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,92400,0.2,,,,0.6,,,,,,,,,,6.3,,94.8,,7.9,,,,,,35.8,,54.1,,25.51,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,93500,0.2,,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,92400,2,,,,,,,,,,,,,,6.3,,93.6,,7.9,,,,,,35.8,,54.1,,25.52,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,92400,4,,,,,,,,,,,,,,6.2,,93.2,,7.9,,,,,,35.8,,54.1,,25.52,,14
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,92400,6,,,,,,,,,,,,,,6.2,,92.7,,7.91,,,,,,35.9,,54.2,,25.52,,14
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/11/1996,92400,7,,,,,,,,,,,,,,6.2,,92.2,,7.91,,,,,,35.9,,54.2,,25.52,,16
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94600,0.2,,,,0.7,,,,,,,,,,6.2,,94.1,,8.37,,,,,,35.5,,53.8,,26.7,,11
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94700,0.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94600,2,,,,,,,,,,,,,,6.1,,93.5,,8.38,,,,,,35.8,,54,,26.6,,13
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94600,4,,,,,,,,,,,,,,6.1,,93.1,,8.38,,,,,,35.7,,54,,26.6,,12
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94600,6,,,,,,,,,,,,,,6.1,,92.9,,8.38,,,,,,35.7,,54,,26.6,,12
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/12/1996,94600,8,,,,,,,,,,,,,,6.1,,92.6,,8.38,,,,,,35.7,,54,,26.6,,12
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,0.2,,,,1.2,,,,,,,,,,6.1,,91,,8.04,,,,,,35.6,,53.8,,25.58,,1
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,102500,0.2,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,2,,,,,,,,,,,,,,6.1,,91.2,,8.04,,,,,,35.6,,53.8,,25.53,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,4,,,,,,,,,,,,,,6.1,,91.1,,8.05,,,,,,35.6,,53.9,,25.47,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,6,,,,,,,,,,,,,,6.1,,90.9,,8.05,,,,,,35.6,,53.9,,25.41,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,8,,,,,,,,,,,,,,6.1,,90.5,,8.05,,,,,,35.7,,54,,25.41,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,23/01/1997,101100,9,,,,,,,,,,,,,,6.1,,90.6,,8.04,,,,,,35.6,,53.9,,25.47,,2
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93400,0.2,,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93500,0.2,,,,1,,,,,,,,,,5.9,,93.6,,8.32,,,,,,35.9,,54.3,,29.2,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93500,2,,,,,,,,,,,,,,5.9,,94.3,,8.32,,,,,,36.1,,54.5,,29.2,,8
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93500,4,,,,,,,,,,,,,,5.9,,93.5,,8.32,,,,,,36.1,,54.5,,29.2,,7
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93500,6,,,,,,,,,,,,,,5.8,,91.9,,8.32,,,,,,36.1,,54.5,,29.2,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,18/02/1997,93500,8,,,,,,,,,,,,,,5.8,,92,,8.32,,,,,,36.2,,54.6,,29.2,,11
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,0.2,,1.7,,0.8,,,,,,,,,,6.3,,86.8,,8.1,,,,,,22.2,,35.3,,24.8,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,10,,,,,,,,,,,,,,6,,88.7,,8.2,,,,,,36.2,,54.6,,24.8,,18
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,2,,,,,,,,,,,,,,6.2,,86.4,,8.1,,,,,,25.6,,40,,24.8,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,4,,,,,,,,,,,,,,6.1,,89.1,,8.2,,,,,,35.1,,53.2,,24.8,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,6,,,,,,,,,,,,,,6,,89.5,,8.2,,,,,,36.1,,54.5,,24.8,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,13/03/1997,93300,8,,,,,,,,,,,,,,6,,88.6,,8.2,,,,,,36.1,,54.5,,24.9,,14
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,0.2,,,,1.5,,,,,,,,,,6.1,,89.2,,8.33,,,,,,35.5,,53.7,,24.3,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,113500,0.2,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,2,,,,,,,,,,,,,,6.1,,89.4,,8.33,,,,,,35.5,,53.7,,24.3,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,4,,,,,,,,,,,,,,6.1,,88.8,,8.34,,,,,,35.5,,53.7,,24.3,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,6,,,,,,,,,,,,,,6,,88.1,,8.34,,,,,,35.5,,53.7,,24.3,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,8,,,,,,,,,,,,,,6,,88.3,,8.34,,,,,,35.6,,53.8,,24.2,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,10/04/1997,112800,9,,,,,,,,,,,,,,6,,88.2,,8.35,,,,,,35.5,,53.7,,24.3,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132700,0.2,,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132800,0.2,,,,1.55,,,,,,,,,,7.1,,98.4,,8.34,,,,,,35.2,,53.3,,21,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132800,2,,,,,,,,,,,,,,7,,96.3,,8.35,,,,,,35.5,,53.7,,21,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132800,4,,,,,,,,,,,,,,6.8,,94,,8.35,,,,,,35.9,,54.2,,20.9,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132800,6,,,,,,,,,,,,,,6.6,,91.7,,8.34,,,,,,35.9,,54.3,,20.9,,5
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,15/05/1997,132800,8,,,,,,,,,,,,,,6.6,,90.9,,8.34,,,,,,35.9,,54.3,,20.9,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,0.2,,,,1.1,,,,,,,,,,6.9,,93.7,,8.05,,,,,,34.7,,52.6,,20.1,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,113000,0.2,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,2,,,,,,,,,,,,,,6.9,,93.6,,8.05,,,,,,34.7,,52.6,,20.08,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,4,,,,,,,,,,,,,,6.9,,93.3,,8.05,,,,,,34.7,,52.6,,20.08,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,6,,,,,,,,,,,,,,6.8,,92,,8.05,,,,,,34.7,,52.7,,20.08,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,8,,,,,,,,,,,,,,6.8,,92,,8.05,,,,,,34.7,,52.7,,20.07,,5
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,5/06/1997,111100,9,,,,,,,,,,,,,,6.8,,92,,8.05,,,,,,34.7,,52.7,,20.07,,6
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,92800,0.2,,,,1.3,,,,,,,,,,6.9,,89.9,,7.96,,,,,,34.2,,52,,18.03,,8
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,93000,0.2,,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,92800,2,,,,,,,,,,,,,,6.9,,89.5,,7.96,,,,,,34.2,,52,,18.02,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,92800,4,,,,,,,,,,,,,,6.9,,90.1,,7.97,,,,,,34.3,,52.1,,17.98,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,92800,6,,,,,,,,,,,,,,6.9,,90.1,,7.98,,,,,,34.4,,52.3,,17.99,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,17/07/1997,92800,8,,,,,,,,,,,,,,6.9,,90.2,,7.98,,,,,,34.4,,52.3,,18.01,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,0.2,,,,1.2,,,,,,,,,,6.6,,90,,8.23,,,,,,35.9,,54.2,,20.2,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,114600,0.2,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,10,,,,,,,,,,,,,,6.7,,91.8,,8.26,,,,,,36.1,,54.4,,20,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,2,,,,,,,,,,,,,,6.7,,91.4,,8.25,,,,,,36,,54.4,,20.1,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,4,,,,,,,,,,,,,,6.7,,91.8,,8.25,,,,,,36,,54.4,,20.1,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,6,,,,,,,,,,,,,,6.8,,91.9,,8.26,,,,,,36.1,,54.5,,20,,4
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,21/08/1997,113900,8,,,,,,,,,,,,,,6.8,,91.9,,8.26,,,,,,36.1,,54.5,,20,,3
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,102600,0.2,,,,0.9,,,,,,,,,,6,,87.1,,7.91,,,,,,35.4,,53.6,,24,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,104300,0.2,,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,102600,2,,,,,,,,,,,,,,6,,87.3,,7.91,,,,,,35.4,,53.6,,23.95,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,102600,4,,,,,,,,,,,,,,6,,87.2,,7.92,,,,,,35.5,,53.7,,23.94,,8
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,102600,6,,,,,,,,,,,,,,5.9,,85.6,,7.9,,,,,,35.4,,53.6,,23.96,,13
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/09/1997,102600,8,,,,,,,,,,,,,,5.8,,84.9,,7.9,,,,,,35.4,,53.6,,23.95,,16
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,0.2,,,,1.3,,,,,,,,,,6.5,,95.5,,8.01,,,,,,36.5,,55,,23.96,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,101200,0.2,,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,2,,,,,,,,,,,,,,6.5,,95.3,,8.01,,,,,,36.5,,55,,23.97,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,4,,,,,,,,,,,,,,6.5,,95.3,,8.01,,,,,,36.5,,55,,23.96,,11
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,6,,,,,,,,,,,,,,6.5,,95,,8.01,,,,,,36.5,,55,,23.95,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,8,,,,,,,,,,,,,,6.5,,95,,8.02,,,,,,36.5,,55.1,,23.94,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,29/10/1997,100200,9,,,,,,,,,,,,,,6.5,,94.9,,8.02,,,,,,36.5,,55.1,,23.94,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,27/11/1997,93100,0.2,,,,0.9,,,,,,,,,,6.5,,96.5,,7.97,,,,,,30.6,,47,,26.72,,10
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,27/11/1997,94000,0.2,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,27/11/1997,93100,2,,,,,,,,,,,,,,6.5,,96.8,,7.99,,,,,,33.9,,51.5,,26.32,,18
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,27/11/1997,93100,4,,,,,,,,,,,,,,6.4,,96.6,,7.99,,,,,,34.3,,52.1,,26.31,,19
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,27/11/1997,93100,6,,,,,,,,,,,,,,6.4,,96.8,,7.99,,,,,,34.9,,52.9,,26.3,,26
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,93500,0.2,,,,0.7,,,,,,,,,,6.1,,92.9,,7.99,,,,,,36.9,,55.6,,26.42,,26
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,94500,0.2,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,93500,2,,,,,,,,,,,,,,6,,91.9,,7.99,,,,,,36.9,,55.6,,26.41,,29
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,93500,4,,,,,,,,,,,,,,6,,91.7,,7.99,,,,,,36.9,,55.6,,26.41,,33
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,93500,6,,,,,,,,,,,,,,6,,91.2,,7.99,,,,,,36.9,,55.6,,26.4,,34
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,12/12/1997,93500,8,,,,,,,,,,,,,,5.9,,90.9,,7.99,,,,,,36.9,,55.6,,26.39,,38
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,94400,0.2,,,,1.1,,,,,,,,,,5.9,,91.3,,7.91,,,,,,37.5,,56.4,,26.58,,13
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,95600,0.2,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,94400,2,,,,,,,,,,,,,,5.8,,89.4,,7.91,,,,,,37.6,,56.5,,26.5,,19
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,94400,4,,,,,,,,,,,,,,5.8,,89,,7.91,,,,,,37.6,,56.5,,26.48,,20
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,94400,6,,,,,,,,,,,,,,5.8,,89,,7.91,,,,,,37.7,,56.6,,26.46,,21
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/01/1998,94400,7.5,,,,,,,,,,,,,,5.8,,88.7,,7.92,,,,,,37.8,,56.7,,26.45,,25
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,94500,0.2,,,,2.9,,,,,,,,,,5.9,,92.1,,8.12,,,,,,29.8,,45.9,,30.52,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,95800,0.2,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,94500,2,,,,,,,,,,,,,,5.8,,91,,8.13,,,,,,30.8,,47.3,,30.38,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,94500,4,,,,,,,,,,,,,,5.7,,89.6,,8.14,,,,,,32,,49,,30.32,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,94500,6,,,,,,,,,,,,,,5.5,,88,,8.14,,,,,,34.4,,52.3,,30.27,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,6/02/1998,94500,8,,,,,,,,,,,,,,5.3,,86.8,,8.15,,,,,,36.8,,55.4,,30.22,,0
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/03/1998,103000,0.2,,,,1,,,,,,,,,,5.4,,83.4,,8,,,,,,35,,53.1,,27.96,,9
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/03/1998,103500,0.2,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/03/1998,103000,2,,,,,,,,,,,,,,5.5,,84.7,,8,,,,,,35,,53.1,,27.87,,19
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/03/1998,103000,4,,,,,,,,,,,,,,5.4,,83.3,,8,,,,,,35,,53.1,,27.84,,17
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,9/03/1998,103000,6,,,,,,,,,,,,,,5.4,,83.1,,8.01,,,,,,35.1,,53.2,,27.91,,17
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,7/04/1998,105200,0.2,,,,1,,,,,,,,,,6.3,,95.3,,7.94,,,,,,38.4,,57.5,,25.48,,14
1.36E+12,BURNETT RIVER 4.8km FROM MOUTH,-24.77166667,152.3802778,7/04/1998,110200,0.2,,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
