Timestamp,Record,EXO ChlugL,EXO ChlugL [Quality],EXO Depthm,EXO Depthm [Quality],EXO DOmgL,EXO DOmgL [Quality],EXO DOPerSat,EXO DOPerSat [Quality],EXO fDOMRFU,EXO fDOMRFU [Quality],EXO pH,EXO pH [Quality],EXO Salpsu,EXO Salpsu [Quality],EXO SpCondmScm,EXO SpCondmScm [Quality],EXO TempC,EXO TempC [Quality],EXO TSSmgL,EXO TSSmgL [Quality],EXO TurbNTU,EXO TurbNTU [Quality],OPUS1 MeasureTime,OPUS1 MeasureTime [Quality],OPUS1000 N NO3,OPUS1000 N NO3 [Quality],OPUS1004 CODeq,OPUS1004 CODeq [Quality],OPUS1014 TOCeq,OPUS1014 TOCeq [Quality],OPUS1016 TSSeq,OPUS1016 TSSeq [Quality],OPUS1032 SAC254,OPUS1032 SAC254 [Quality],OPUS1034 Abs360,OPUS1034 Abs360 [Quality],OPUS1036 Abs210,OPUS1036 Abs210 [Quality],OPUS1038 FitError,OPUS1038 FitError [Quality],OPUS1042 Abs254,OPUS1042 Abs254 [Quality],OPUS1052 COD SACeq,OPUS1052 COD SACeq [Quality],OPUS1060 SQI,OPUS1060 SQI [Quality],,,,,,,,,,,,,,,,,,,,,,
Units,,ug/L,,m,,mg/L,,%,,RFU,,,,psu,,mS/cm,,c,,mg/L,,,NTU,,,mg/L,,mg/L,,mg/L,,mg/L,,1/m,,,,,,,,,,mg/L,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 19:20,191955,4.54,,0.366,,3.99,,58.17,,31.66,,7.63,,16.65,,27.3,,30.306,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 19:30,191956,4.27,,0.366,,4.02,,58.59,,31.16,,7.64,,16.86,,27.616,,30.321,,,,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 19:40,191957,3.86,,0.365,,4.01,,57.96,,32.17,,7.62,,16.19,,26.612,,29.96,,,,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 19:50,191958,3.99,,0.367,,4.02,,58.04,,32.2,,7.62,,16.21,,26.64,,29.965,,,,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:00,191959,3.71,,0.368,,4.03,,58.16,,32.37,,7.62,,16.14,,26.533,,29.969,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:10,191960,3.52,,0.371,,3.9,,56.18,,33.22,,7.59,,15.53,,25.612,,29.96,,,,4.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:20,191961,3.57,,0.374,,3.87,,55.72,,33.04,,7.59,,15.68,,25.844,,29.916,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:30,191962,3.52,,0.374,,3.93,,56.42,,33.37,,7.59,,15.49,,25.545,,29.814,,,,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:40,191963,3.5,,0.377,,3.9,,56.02,,33.34,,7.59,,15.56,,25.654,,29.875,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 20:50,191964,3.44,,0.378,,3.89,,55.8,,33.72,,7.58,,15.31,,25.283,,29.835,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:00,191965,3.44,,0.379,,3.91,,56.06,,33.89,,7.59,,15.27,,25.214,,29.723,,,,3.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:10,191966,3.43,,0.381,,3.86,,55.1,,34.15,,7.58,,15.17,,25.062,,29.635,,,,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:20,191967,3.34,,0.38,,3.78,,53.86,,34.45,,7.57,,14.96,,24.751,,29.591,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:30,191968,3.24,,0.384,,3.54,,50.79,,34.05,,7.56,,15.41,,25.434,,29.713,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:40,191969,3.31,,0.384,,3.56,,50.73,,34.7,,7.55,,14.94,,24.711,,29.564,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 21:50,191970,3.24,,0.386,,3.62,,51.45,,35.07,,7.55,,14.64,,24.259,,29.513,,,,3.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:00,191971,3.35,,0.386,,3.56,,50.59,,35.02,,7.54,,14.68,,24.324,,29.544,,,,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:10,191972,3.25,,0.387,,3.47,,49.24,2010,35.42,,7.53,,14.46,,23.986,,29.505,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:20,191973,3.12,,0.387,,3.3,,46.99,2010,35.11,,7.53,,14.77,,24.466,,29.563,,,,3.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:30,191974,3.22,,0.39,,3.27,,46.49,2010,35.33,,7.52,,14.58,,24.166,,29.534,,,,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:40,191975,3.3,,0.389,,3.22,,45.74,2010,35.79,,7.5,,14.19,,23.58,,29.515,,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 22:50,191976,3.29,,0.388,,3.09,,43.84,2010,36.21,,7.48,,13.9,,23.136,,29.565,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:00,191977,3.3,,0.386,,3.04,,43.07,2010,36.26,,7.47,,13.88,,23.115,,29.554,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:10,191978,3.16,,0.386,,2.94,,41.71,2010,36.48,,7.45,,13.75,,22.915,,29.571,,,,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:20,191979,3.15,,0.383,,2.88,,40.84,2010,36.31,,7.45,,13.9,,23.134,,29.585,,,,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:30,191980,3.19,,0.384,,2.83,,40.08,2010,36.51,,7.44,,13.74,,22.904,,29.609,,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:40,191981,3.3,,0.381,,2.77,,39.24,2010,36.72,,7.43,,13.55,,22.608,,29.628,,,,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/25 23:50,191982,3.24,,0.382,,2.77,,39.13,2010,37.04,,7.42,,13.27,,22.179,,29.608,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:00,191983,3.24,,0.379,,2.74,,38.69,2010,37.37,,7.4,,12.92,,21.648,,29.62,,,,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:10,191984,3.28,,0.38,,2.73,,38.45,2010,37.75,,7.39,,12.54,,21.065,,29.595,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:20,191985,3.35,,0.378,,2.72,,38.22,2010,37.92,,7.38,,12.38,,20.819,,29.592,,,,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:30,191986,3.26,,0.378,,2.71,,38.04,2010,38.23,,7.38,,12.04,,20.296,,29.632,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:40,191987,3.39,,0.376,,2.7,,37.87,2010,38.53,,7.36,,11.72,,19.791,,29.609,,,,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 0:50,191988,3.42,,0.377,,2.7,,37.79,2010,38.85,,7.35,,11.32,,19.178,,29.578,,,,5.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:00,191989,3.57,,0.374,,2.72,,37.94,2010,39.35,,7.34,,10.76,,18.296,,29.572,,,,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:10,191990,3.61,,0.375,,2.76,,38.31,2010,39.76,,7.33,,10.3,,17.578,,29.595,,,,5.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:20,191991,3.72,,0.372,,2.8,,38.84,2010,40.28,,7.32,,9.68,,16.602,,29.57,,,,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:30,191992,3.71,,0.372,,2.81,,38.91,2010,40.47,,7.31,,9.39,,16.146,,29.594,,,,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:40,191993,3.84,,0.369,,2.85,,39.34,2010,40.83,,7.3,,8.89,,15.354,,29.581,,,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 1:50,191994,3.87,,0.369,,2.88,,39.69,2010,41.16,,7.3,,8.46,,14.665,,29.598,,,,6.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:00,191995,3.92,,0.366,,2.94,,40.33,2010,41.61,,7.29,,7.93,,13.818,,29.589,,,,7.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:10,191996,3.96,,0.364,,3.04,,41.53,2010,42.1,,7.28,,7.17,,12.582,,29.526,,,,7.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:20,191997,4,,0.363,,3.01,,41.08,2010,41.92,,7.27,,7.39,,12.939,,29.542,,,,7.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:30,191998,4.03,,0.362,,3.03,,41.3,2010,42.21,,7.26,,7.11,,12.486,,29.558,,,,7.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:40,191999,4.18,,0.361,,3.06,,41.67,2010,42.21,,7.26,,6.88,,12.11,,29.529,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 2:50,192000,4.31,,0.362,,3.04,,41.38,2010,42.2,,7.25,,6.38,,11.293,,29.567,,,,7.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:00,192001,4.16,,0.358,,2.82,,38.89,2010,40.09,,7.28,,9.27,,15.95,,29.519,,,,6.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:10,192002,4.03,,0.36,,2.75,,38.23,2010,39.91,,7.3,,10.21,,17.434,,29.531,,,,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:20,192003,3.91,,0.359,,2.81,,39.02,2010,40,,7.31,,10.15,,17.35,,29.49,,,,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:30,192004,3.89,,0.361,,2.83,,39.19,2010,39.97,,7.32,,10.19,,17.409,,29.446,,,,5.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:40,192005,3.84,,0.362,,2.83,,39.23,2010,40.15,,7.32,,10.07,,17.22,,29.449,,,,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 3:50,192006,3.82,,0.362,,2.94,,40.71,2010,39.94,,7.33,,10.4,,17.73,,29.23,,,,5.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:00,192007,3.9,,0.362,,3.01,,41.6,2010,40,,7.35,,10.48,,17.847,,29.088,,,,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:10,192008,3.86,,0.366,,2.99,,41.25,2010,39.89,,7.35,,10.65,,18.115,,29.128,,,,5.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:20,192009,3.97,,0.365,,2.98,,41.36,2010,38.99,,7.37,,11.69,,19.744,,29.135,,,,4.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:30,192010,3.8,,0.368,,3.04,,42.21,2010,38.81,,7.39,,11.93,,20.102,,28.981,,,,4.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:40,192011,3.95,,0.369,,3.12,,43.91,2010,36.42,,7.45,,14.17,,23.535,,28.99,,,,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 4:50,192012,4.08,,0.37,,3.23,,45.87,2010,34.51,,7.51,,15.67,,25.797,,29.001,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:00,192013,3.95,,0.37,,3.36,,47.68,2010,34.12,,7.55,,16.12,,26.469,,28.928,,,,3.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:10,192014,3.96,,0.371,,3.38,,48.28,2010,32.78,,7.59,,17.08,,27.913,,29.059,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:20,192015,3.99,,0.371,,3.36,,48.39,2010,31.75,,7.62,,17.8,,28.983,,29.2,,,,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:30,192016,3.92,,0.371,,3.41,,49.11,2010,31.77,,7.64,,17.79,,28.961,,29.182,,,,3.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:40,192017,3.82,,0.371,,3.44,,49.76,2010,30.66,,7.67,,18.6,,30.163,,29.244,,,,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 5:50,192018,3.87,,0.372,,3.49,,50.85,,29.05,,7.71,,19.68,,31.749,,29.339,,,,3.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:00,192019,3.97,,0.371,,3.48,,51,,28.35,,7.73,,20.08,,32.341,,29.457,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:10,192020,3.64,,0.374,,3.51,,51.63,,27.42,,7.76,,20.64,,33.148,,29.522,,,,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:20,192021,3.43,,0.376,,3.56,,52.7,,25.93,,7.8,,21.56,,34.496,,29.605,,,,3.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:30,192022,3.1,,0.38,,3.73,,55.59,,24.14,,7.85,,22.58,,35.971,,29.676,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:40,192023,2.89,,0.38,,3.87,,57.73,,23.27,,7.89,,23.07,,36.67,,29.627,,,,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 6:50,192024,2.99,,0.381,,3.92,,58.62,,22.84,,7.9,,23.33,,37.032,,29.612,,,,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:00,192025,2.97,,0.38,,3.99,,59.74,,22.05,,7.91,,23.61,,37.435,,29.582,,,,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:10,192026,2.98,,0.383,,4.07,,60.9,,21.56,,7.93,,23.93,,37.888,,29.525,,,,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:20,192027,3.49,,0.382,,4.1,,61.31,,21.96,,7.93,,23.71,,37.578,,29.467,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:30,192028,4.59,,0.382,,4.17,,62.22,,21.87,,7.93,,23.7,,37.557,,29.406,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:40,192029,3.81,,0.382,,4.24,,63.47,,21.11,,7.95,,24.18,,38.244,,29.403,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 7:50,192030,3.76,,0.384,,4.31,,64.64,,20.38,,7.96,,24.57,,38.793,,29.412,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:00,192031,3.72,,0.384,,4.36,,65.54,,19.75,,7.98,,24.91,,39.284,,29.424,,,,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:10,192032,3.36,,0.386,,4.44,,67.04,,18.55,,8,,25.58,,40.235,,29.443,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:20,192033,3.3,,0.386,,4.54,,68.7,,17.72,,8.03,,26.07,,40.927,,29.422,,,,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:30,192034,3.24,,0.387,,4.62,,69.95,,17.26,,8.04,,26.26,,41.197,,29.402,,,,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:40,192035,3.6,,0.385,,4.68,,70.94,,16.86,,8.05,,26.4,,41.384,,29.418,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 8:50,192036,5.77,,0.388,,4.84,,73.12,,17.8,,8.03,,25.67,,40.366,,29.524,,,,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:00,192037,5.85,,0.389,,4.81,,72.5,,18.57,,8.01,,25.09,,39.54,,29.594,,,,3.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:10,192038,5.38,,0.389,,4.82,,72.87,,18.2,,8.02,,25.43,,40.029,,29.578,,,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:20,192039,5.78,,0.387,,4.53,,68.27,,19.24,,7.99,,24.8,,39.139,,29.58,,,,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:30,192040,4.03,,0.388,,4.12,,61.87,,19.83,,7.94,,24.55,,38.778,,29.469,,,,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:40,192041,3.62,,0.386,,4.13,,61.94,,20.33,,7.92,,24.27,,38.38,,29.47,,,,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 9:50,192042,3.38,,0.391,,3.94,,58.88,,21.02,,7.87,,23.75,,37.638,,29.461,,,,5.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:00,192043,3.34,,0.394,,3.86,,57.6,,21.59,,7.86,,23.56,,37.367,,29.418,,,,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:10,192044,3.35,,0.401,,3.96,,59.13,,22.1,,7.88,,23.12,,36.742,,29.663,,,,6.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:20,192045,3.78,,0.399,,3.76,,55.84,,23.72,,7.83,,22.04,,35.189,,29.638,,,,7.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:30,192046,3.64,,0.4,,3.61,,53.41,,24.27,,7.79,,21.64,,34.606,,29.624,,,,9.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:40,192047,3.48,,0.394,,3.49,,51.57,,24.71,,7.74,,21.3,,34.108,,29.555,,,,10.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 10:50,192048,3.16,,0.394,,3.49,,51.54,,24.42,,7.76,,21.61,,34.561,,29.558,,,,11.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:00,192049,3.16,,0.393,,3.47,,51.36,,24.81,,7.75,,21.42,,34.285,,29.643,,,,9.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:10,192050,3.54,,0.393,,3.51,,52.01,,24.76,,7.74,,21.32,,34.145,,29.735,,,,9.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:20,192051,3.65,,0.389,,3.4,,50.19,,25.16,,7.71,,20.85,,33.472,,29.703,,,,10.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:30,192052,3.86,,0.389,,3.34,,49.22,2010,25.9,,7.69,,20.5,,32.964,,29.752,,,,9.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:40,192053,3.46,,0.384,,3.31,,48.77,2010,26.14,,7.68,,20.34,,32.734,,29.782,,,,9.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:50,192054,3.22,,0.388,,3.28,,48.38,2010,26.31,,7.67,,20.4,,32.81,,29.774,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 11:50,192055,3.22,,0.388,,3.28,,48.38,2010,26.31,,7.67,,20.4,,32.81,,29.774,,,,8.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:00,192056,3.33,,0.384,,3.24,,47.66,2010,27,,7.65,,19.96,,32.178,,29.807,,,,7.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:10,192057,3.45,,0.383,,3.19,,46.78,2010,27.56,,7.62,,19.44,,31.413,,29.858,,,,7.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:20,192058,3.39,,0.381,,3.19,,46.92,2010,27.9,,7.62,,19.38,,31.329,,29.904,,,,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:30,192059,3.2,,0.382,,3.14,,46.01,2010,28.53,,7.6,,19,,30.774,,29.887,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:40,192060,3.52,,0.38,,3.15,,45.97,2010,29.03,,7.57,,18.46,,29.982,,29.856,,,,5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 12:50,192061,3.17,,0.379,,3.07,,44.79,2010,29.31,,7.56,,18.38,,29.862,,29.895,,,,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:00,192062,3.09,,0.378,,3.03,,44.16,2010,29.63,,7.55,,18.15,,29.513,,29.891,,,,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:10,192063,3.19,,0.374,,3.01,,43.78,2010,30.14,,7.53,,17.84,,29.065,,29.875,,,,4.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:20,192064,3.31,,0.371,,2.98,,43.31,2010,30.53,,7.52,,17.51,,28.572,,29.887,,,,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:30,192065,3.12,,0.371,,2.97,,43.16,2010,30.91,,7.51,,17.29,,28.244,,29.892,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:40,192066,3.12,,0.367,,2.96,,42.99,2010,31.15,,7.5,,17.08,,27.937,,29.913,,,,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 13:50,192067,3.07,,0.367,,2.92,,42.29,2010,31.4,,7.49,,16.88,,27.634,,29.927,,,,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 14:00,192068,3.03,,0.364,,2.92,,42.25,2010,31.72,,7.48,,16.66,,27.309,,29.935,,,,4.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 14:10,192069,3.13,,0.362,,2.92,,42.32,2010,31.9,,7.47,,16.52,,27.106,,29.942,,,,4.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 14:20,192070,3.13,,0.358,,2.93,,42.32,2010,32.07,,7.46,,16.29,,26.761,,29.996,,,,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024/12/26 14:30,192071,3.08,,0.361,,2.93,,42.31,2010,32.36,,7.46,,16.04,,26.383,,30.033,,,,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
